timestamp,cpu_usage_percent,memory_usage_percent,request_latency_ms,error_rate_percent,active_connections,transaction_count,failed_transactions,is_anomaly,anomaly_type
2026-05-19 14:29:51.606390,59.12,53.68,245.54,4.22,1126,1478,69,0,normal
2026-05-19 14:34:51.606390,55.03,56.71,308.9,4.2,1227,1532,67,0,normal
2026-05-19 14:39:51.606390,55.02,52.82,262.86,4.41,1093,1359,66,0,normal
2026-05-19 14:44:51.606390,57.9,56.78,319.21,4.54,1021,1378,69,0,normal
2026-05-19 14:49:51.606390,63.91,55.34,265.66,4.71,896,1485,77,0,normal
2026-05-19 14:54:51.606390,58.13,56.11,315.34,4.65,1002,1649,80,0,normal
2026-05-19 14:59:51.606390,54.4,52.65,327.74,4.32,1093,1529,70,0,normal
2026-05-19 15:04:51.606390,57.78,52.94,317.78,3.99,984,1520,65,0,normal
2026-05-19 15:09:51.606390,57.71,55.93,299.5,4.89,973,1352,67,0,normal
2026-05-19 15:14:51.606390,50.44,52.83,285.03,4.46,1065,1502,76,0,normal
2026-05-19 15:19:51.606390,58.37,55.66,274.69,4.31,1215,1342,60,0,normal
2026-05-19 15:24:51.606390,57.84,52.0,336.13,5.98,1138,1637,99,0,normal
2026-05-19 15:29:51.606390,60.62,56.43,271.03,5.33,1098,1359,75,0,normal
2026-05-19 15:34:51.606390,64.09,52.27,260.92,5.91,1089,1381,85,0,normal
2026-05-19 15:39:51.606390,61.92,55.84,312.01,4.64,1125,1313,64,0,normal
2026-05-19 15:44:51.606390,57.74,55.98,268.18,4.1,1059,1469,62,0,normal
2026-05-19 15:49:51.606390,55.23,53.34,263.57,5.15,1029,1465,78,0,normal
2026-05-19 15:54:51.606390,66.27,55.9,248.78,4.19,1144,1612,72,0,normal
2026-05-19 15:59:51.606390,58.73,55.25,277.62,4.54,1048,1538,71,0,normal
2026-05-19 16:04:51.606390,57.42,52.86,281.81,3.91,920,1342,53,0,normal
2026-05-19 16:09:51.606390,57.31,51.92,291.6,5.58,1183,1509,87,0,normal
2026-05-19 16:14:51.606390,57.98,50.01,312.86,3.97,852,1297,56,0,normal
2026-05-19 16:19:51.606390,56.96,54.63,300.14,6.17,1191,1350,86,0,normal
2026-05-19 16:24:51.606390,55.67,50.8,278.62,5.84,1090,88,84,1,transaction_drop
2026-05-19 16:29:51.606390,55.76,54.13,278.42,4.46,942,1309,64,0,normal
2026-05-19 16:34:51.606390,57.3,53.41,299.68,5.2,1042,1528,86,0,normal
2026-05-19 16:39:51.606390,55.77,55.29,322.57,4.81,996,1650,80,0,normal
2026-05-19 16:44:51.606390,55.27,53.33,288.2,5.47,1120,1393,79,0,normal
2026-05-19 16:49:51.606390,57.73,53.28,270.35,4.41,1118,1357,62,0,normal
2026-05-19 16:54:51.606390,56.65,55.4,254.65,5.38,1086,1409,79,0,normal
2026-05-19 16:59:51.606390,61.93,54.6,241.09,4.46,1114,1367,64,0,normal
2026-05-19 17:04:51.606390,47.56,53.27,291.73,6.48,977,1385,94,0,normal
2026-05-19 17:09:51.606390,58.79,53.58,289.1,4.31,1165,1227,56,0,normal
2026-05-19 17:14:51.606390,59.25,49.57,289.09,4.27,1111,1391,63,0,normal
2026-05-19 17:19:51.606390,49.3,54.15,267.93,5.18,941,1550,84,0,normal
2026-05-19 17:24:51.606390,54.49,53.87,314.01,5.37,1070,1159,65,0,normal
2026-05-19 17:29:51.606390,54.41,50.61,257.29,4.45,1061,1242,57,0,normal
2026-05-19 17:34:51.606390,51.3,52.15,300.48,3.84,963,1315,55,0,normal
2026-05-19 17:39:51.606390,53.19,52.56,270.68,4.28,955,1413,63,0,normal
2026-05-19 17:44:51.606390,52.2,52.37,253.6,7.09,1111,1448,107,0,normal
2026-05-19 17:49:51.606390,60.79,53.31,289.64,5.04,988,1440,75,0,normal
2026-05-19 17:54:51.606390,58.34,55.5,284.17,5.31,1015,1190,66,0,normal
2026-05-19 17:59:51.606390,59.35,54.8,282.6,3.68,1129,1292,51,0,normal
2026-05-19 18:04:51.606390,55.14,48.28,257.22,4.02,1174,1184,52,0,normal
2026-05-19 18:09:51.606390,49.59,52.14,253.66,4.43,868,1267,58,0,normal
2026-05-19 18:14:51.606390,51.4,53.56,326.46,5.16,899,1276,70,0,normal
2026-05-19 18:19:51.606390,54.45,51.67,290.35,3.44,928,1137,41,0,normal
2026-05-19 18:24:51.606390,49.32,53.08,276.52,5.3,931,1230,68,0,normal
2026-05-19 18:29:51.606390,55.13,54.92,258.2,4.18,959,1332,60,0,normal
2026-05-19 18:34:51.606390,52.27,52.95,285.07,3.6,872,1211,48,0,normal
2026-05-19 18:39:51.606390,51.87,51.4,270.41,3.77,794,1254,51,0,normal
2026-05-19 18:44:51.606390,55.13,52.99,255.67,3.72,1097,1444,56,0,normal
2026-05-19 18:49:51.606390,54.33,51.19,245.79,4.14,982,1473,61,0,normal
2026-05-19 18:54:51.606390,51.92,50.95,252.48,3.44,879,1058,39,0,normal
2026-05-19 18:59:51.606390,56.48,50.2,159.81,3.56,965,1286,48,0,normal
2026-05-19 19:04:51.606390,46.63,51.9,240.37,4.74,1021,1462,72,0,normal
2026-05-19 19:09:51.606390,51.72,47.14,219.41,3.21,759,1218,40,0,normal
2026-05-19 19:14:51.606390,51.66,51.84,281.86,3.33,859,1172,42,0,normal
2026-05-19 19:19:51.606390,48.95,49.78,234.67,3.67,699,1302,51,0,normal
2026-05-19 19:24:51.606390,50.86,45.98,198.43,3.79,826,1192,47,0,normal
2026-05-19 19:29:51.606390,46.13,49.51,232.62,4.51,900,1241,56,0,normal
2026-05-19 19:34:51.606390,52.66,44.58,202.74,3.66,727,1150,47,0,normal
2026-05-19 19:39:51.606390,49.34,50.03,248.34,4.63,819,1191,59,0,normal
2026-05-19 19:44:51.606390,48.32,50.55,242.88,4.03,918,1213,51,0,normal
2026-05-19 19:49:51.606390,53.04,47.59,262.89,3.19,897,1257,42,0,normal
2026-05-19 19:54:51.606390,47.78,49.03,210.44,3.24,722,1128,38,0,normal
2026-05-19 19:59:51.606390,45.68,52.69,235.2,3.64,876,1125,43,0,normal
2026-05-19 20:04:51.606390,41.66,45.35,169.4,3.21,799,859,33,0,normal
2026-05-19 20:09:51.606390,48.15,44.24,231.41,4.06,754,1013,47,0,normal
2026-05-19 20:14:51.606390,42.49,49.32,225.94,3.57,852,1147,44,0,normal
2026-05-19 20:19:51.606390,51.6,50.28,225.26,3.19,684,1098,38,0,normal
2026-05-19 20:24:51.606390,40.09,46.36,210.45,54.13,784,952,515,1,error_spike
2026-05-19 20:29:51.606390,51.43,48.38,222.85,2.96,627,862,28,0,normal
2026-05-19 20:34:51.606390,46.97,49.04,258.55,3.56,583,1038,41,0,normal
2026-05-19 20:39:51.606390,46.05,44.87,201.88,72.12,821,1145,825,1,error_spike
2026-05-19 20:44:51.606390,44.71,45.39,214.6,3.43,745,1004,36,0,normal
2026-05-19 20:49:51.606390,47.55,48.82,177.87,2.89,697,908,29,0,normal
2026-05-19 20:54:51.606390,46.24,49.73,184.41,3.79,637,993,38,0,normal
2026-05-19 20:59:51.606390,49.66,47.48,213.41,4.62,826,1085,52,0,normal
2026-05-19 21:04:51.606390,42.82,41.97,217.72,2.61,489,1047,28,0,normal
2026-05-19 21:09:51.606390,42.93,47.71,176.92,2.99,739,897,30,0,normal
2026-05-19 21:14:51.606390,41.39,42.67,177.54,6.02,685,1029,66,0,normal
2026-05-19 21:19:51.606390,42.31,43.06,172.42,2.72,494,1018,33,0,normal
2026-05-19 21:24:51.606390,43.4,44.42,168.59,3.21,653,806,27,0,normal
2026-05-19 21:29:51.606390,37.35,46.84,193.5,2.4,905,1048,31,0,normal
2026-05-19 21:34:51.606390,38.44,45.44,139.74,3.24,759,953,32,0,normal
2026-05-19 21:39:51.606390,44.72,44.56,223.09,2.4,557,803,20,0,normal
2026-05-19 21:44:51.606390,43.0,44.66,164.71,5.51,712,1099,62,0,normal
2026-05-19 21:49:51.606390,41.94,43.82,206.34,3.57,499,911,34,0,normal
2026-05-19 21:54:51.606390,42.55,44.85,146.59,3.86,503,729,33,0,normal
2026-05-19 21:59:51.606390,43.54,38.67,204.77,3.53,633,853,33,0,normal
2026-05-19 22:04:51.606390,36.84,40.41,177.94,2.79,588,694,22,0,normal
2026-05-19 22:09:51.606390,36.13,41.48,169.31,2.5,614,721,23,0,normal
2026-05-19 22:14:51.606390,39.05,38.7,127.96,3.85,615,744,33,0,normal
2026-05-19 22:19:51.606390,35.53,41.77,165.29,5.04,582,763,40,0,normal
2026-05-19 22:24:51.606390,39.69,40.59,122.32,2.59,371,760,21,0,normal
2026-05-19 22:29:51.606390,33.36,44.51,150.23,4.58,527,779,38,0,normal
2026-05-19 22:34:51.606390,41.56,44.15,188.71,2.78,630,848,28,0,normal
2026-05-19 22:39:51.606390,39.89,40.07,181.73,2.67,577,715,21,0,normal
2026-05-19 22:44:51.606390,39.24,40.7,158.3,2.51,551,907,26,0,normal
2026-05-19 22:49:51.606390,41.42,40.85,128.61,2.13,566,667,18,0,normal
2026-05-19 22:54:51.606390,43.47,40.1,177.22,1.9,564,851,21,0,normal
2026-05-19 22:59:51.606390,41.52,41.39,158.45,2.18,336,954,21,0,normal
2026-05-19 23:04:51.606390,32.96,39.48,88.26,2.61,648,772,25,0,normal
2026-05-19 23:09:51.606390,34.64,38.74,181.36,2.38,522,809,26,0,normal
2026-05-19 23:14:51.606390,36.61,42.25,157.16,2.5,604,693,20,0,normal
2026-05-19 23:19:51.606390,38.57,42.26,193.97,5.84,302,738,46,0,normal
2026-05-19 23:24:51.606390,40.04,39.39,125.05,2.33,699,946,24,0,normal
2026-05-19 23:29:51.606390,36.31,42.79,62.61,2.5,417,864,27,0,normal
2026-05-19 23:34:51.606390,39.05,39.74,166.29,2.04,787,831,19,0,normal
2026-05-19 23:39:51.606390,36.23,41.51,166.68,1.95,745,596,17,0,normal
2026-05-19 23:44:51.606390,36.66,42.64,107.22,3.39,401,718,26,0,normal
2026-05-19 23:49:51.606390,34.28,40.93,128.59,2.75,615,964,27,0,normal
2026-05-19 23:54:51.606390,35.73,41.91,240.61,3.33,431,831,31,0,normal
2026-05-19 23:59:51.606390,34.45,39.97,148.79,2.06,469,843,20,0,normal
2026-05-20 00:04:51.606390,35.58,40.61,179.9,2.75,471,807,24,0,normal
2026-05-20 00:09:51.606390,41.67,40.59,138.46,2.19,578,729,21,0,normal
2026-05-20 00:14:51.606390,35.66,39.51,95.28,2.16,566,823,20,0,normal
2026-05-20 00:19:51.606390,46.41,40.65,152.88,1.91,413,637,20,0,normal
2026-05-20 00:24:51.606390,39.99,37.9,150.03,2.04,577,629,17,0,normal
2026-05-20 00:29:51.606390,39.07,40.02,146.01,2.27,513,717,22,0,normal
2026-05-20 00:34:51.606390,35.94,40.43,154.58,2.02,351,809,20,0,normal
2026-05-20 00:39:51.606390,40.62,40.49,165.95,6.16,490,633,40,0,normal
2026-05-20 00:44:51.606390,36.79,40.52,153.53,2.27,699,803,24,0,normal
2026-05-20 00:49:51.606390,94.74,40.88,120.12,2.04,493,691,19,1,cpu_spike
2026-05-20 00:54:51.606390,46.2,41.96,172.63,2.12,350,704,23,0,normal
2026-05-20 00:59:51.606390,38.24,42.75,99.57,2.79,615,920,28,0,normal
2026-05-20 01:04:51.606390,41.98,39.7,96.55,1.97,441,794,18,0,normal
2026-05-20 01:09:51.606390,36.42,38.59,180.25,3.88,555,700,32,0,normal
2026-05-20 01:14:51.606390,38.43,38.92,173.29,5.16,516,809,46,0,normal
2026-05-20 01:19:51.606390,43.85,40.03,156.37,2.18,710,643,18,0,normal
2026-05-20 01:24:51.606390,36.65,40.3,116.23,2.5,516,829,26,0,normal
2026-05-20 01:29:51.606390,43.97,39.46,136.87,1.92,419,901,20,0,normal
2026-05-20 01:34:51.606390,40.66,38.41,150.23,2.92,487,857,28,0,normal
2026-05-20 01:39:51.606390,36.85,40.09,110.24,2.43,411,1006,30,0,normal
2026-05-20 01:44:51.606390,40.44,41.36,135.96,2.21,513,597,15,0,normal
2026-05-20 01:49:51.606390,41.46,42.19,177.7,2.13,711,803,20,0,normal
2026-05-20 01:54:51.606390,40.41,39.89,200.96,2.96,659,656,22,0,normal
2026-05-20 01:59:51.606390,33.84,40.17,145.57,2.44,738,773,21,0,normal
2026-05-20 02:04:51.606390,36.37,39.15,180.85,2.1,582,791,18,0,normal
2026-05-20 02:09:51.606390,37.81,40.94,100.74,3.07,548,1019,32,0,normal
2026-05-20 02:14:51.606390,38.33,39.3,177.96,2.73,434,785,23,0,normal
2026-05-20 02:19:51.606390,40.42,42.15,134.06,3.86,561,783,32,0,normal
2026-05-20 02:24:51.606390,39.09,37.43,167.41,2.02,521,891,19,0,normal
2026-05-20 02:29:51.606390,34.55,40.28,150.77,3.44,612,786,27,0,normal
2026-05-20 02:34:51.606390,39.7,41.6,197.82,3.02,422,974,31,0,normal
2026-05-20 02:39:51.606390,40.4,41.37,131.98,2.02,539,858,25,0,normal
2026-05-20 02:44:51.606390,40.25,46.39,177.05,3.09,377,874,31,0,normal
2026-05-20 02:49:51.606390,41.81,41.7,149.84,2.48,568,604,18,0,normal
2026-05-20 02:54:51.606390,41.07,38.99,153.49,4.8,602,990,52,0,normal
2026-05-20 02:59:51.606390,39.95,40.81,152.73,2.05,372,726,19,0,normal
2026-05-20 03:04:51.606390,38.36,37.45,132.88,2.93,400,790,24,0,normal
2026-05-20 03:09:51.606390,33.59,40.84,157.84,2.38,405,726,23,0,normal
2026-05-20 03:14:51.606390,39.87,39.33,156.39,5.04,516,689,37,0,normal
2026-05-20 03:19:51.606390,39.2,42.83,165.51,2.3,394,671,16,0,normal
2026-05-20 03:24:51.606390,39.4,39.9,160.82,5.18,672,802,48,0,normal
2026-05-20 03:29:51.606390,34.75,40.77,182.23,4.22,578,594,28,0,normal
2026-05-20 03:34:51.606390,35.34,39.73,186.01,2.22,594,767,20,0,normal
2026-05-20 03:39:51.606390,41.75,44.48,126.79,3.53,375,897,37,0,normal
2026-05-20 03:44:51.606390,38.47,40.36,184.38,7.33,664,855,65,0,normal
2026-05-20 03:49:51.606390,40.64,44.67,122.74,2.19,599,835,20,0,normal
2026-05-20 03:54:51.606390,38.68,42.63,175.97,2.47,466,702,18,0,normal
2026-05-20 03:59:51.606390,38.68,41.96,176.93,2.63,380,633,20,0,normal
2026-05-20 04:04:51.606390,41.41,41.74,101.01,2.25,527,896,22,0,normal
2026-05-20 04:09:51.606390,37.05,41.79,161.15,1.92,488,747,22,0,normal
2026-05-20 04:14:51.606390,38.89,37.14,144.31,2.15,492,784,17,0,normal
2026-05-20 04:19:51.606390,37.22,40.44,135.61,2.23,464,772,528,1,failed_transaction_spike
2026-05-20 04:24:51.606390,37.3,42.69,198.91,2.49,607,859,22,0,normal
2026-05-20 04:29:51.606390,37.68,40.9,138.78,2.09,275,976,24,0,normal
2026-05-20 04:34:51.606390,39.28,38.19,134.21,3.97,678,938,39,0,normal
2026-05-20 04:39:51.606390,37.17,40.9,160.68,3.12,634,559,21,0,normal
2026-05-20 04:44:51.606390,42.38,44.41,178.98,1.99,556,761,19,0,normal
2026-05-20 04:49:51.606390,35.93,43.49,154.17,2.95,520,657,22,0,normal
2026-05-20 04:54:51.606390,38.06,40.88,193.42,2.96,643,886,28,0,normal
2026-05-20 04:59:51.606390,37.3,42.9,174.37,5.03,530,793,41,0,normal
2026-05-20 05:04:51.606390,42.96,40.27,93.1,1.9,507,853,18,0,normal
2026-05-20 05:09:51.606390,39.21,37.59,142.57,2.18,649,753,17,0,normal
2026-05-20 05:14:51.606390,41.72,39.15,141.61,4.53,744,688,33,0,normal
2026-05-20 05:19:51.606390,34.17,44.13,172.85,4.59,438,706,33,0,normal
2026-05-20 05:24:51.606390,39.43,40.45,79.73,3.18,577,639,21,0,normal
2026-05-20 05:29:51.606390,41.3,40.51,234.95,3.35,426,666,25,0,normal
2026-05-20 05:34:51.606390,38.88,40.4,174.42,2.0,585,645,14,0,normal
2026-05-20 05:39:51.606390,41.83,44.81,162.97,2.62,457,689,21,0,normal
2026-05-20 05:44:51.606390,37.08,44.25,193.95,2.16,656,683,17,0,normal
2026-05-20 05:49:51.606390,42.87,45.44,228.83,2.1,525,832,20,0,normal
2026-05-20 05:54:51.606390,45.54,40.68,184.65,3.56,540,828,31,0,normal
2026-05-20 05:59:51.606390,37.55,41.59,187.0,2.05,698,832,21,0,normal
2026-05-20 06:04:51.606390,37.31,37.97,162.46,2.53,462,910,24,0,normal
2026-05-20 06:09:51.606390,43.01,43.95,154.3,4.69,604,785,40,0,normal
2026-05-20 06:14:51.606390,43.39,38.66,144.28,2.11,472,715,18,0,normal
2026-05-20 06:19:51.606390,37.08,41.43,133.78,5.72,655,1014,62,0,normal
2026-05-20 06:24:51.606390,37.39,38.81,137.96,7.07,714,883,66,0,normal
2026-05-20 06:29:51.606390,37.81,39.82,118.06,2.71,509,808,26,0,normal
2026-05-20 06:34:51.606390,34.62,39.33,156.31,2.09,316,801,20,0,normal
2026-05-20 06:39:51.606390,35.9,39.78,108.06,2.28,466,822,23,0,normal
2026-05-20 06:44:51.606390,35.65,39.92,164.33,2.45,779,773,24,0,normal
2026-05-20 06:49:51.606390,36.36,39.9,157.52,2.27,476,806,21,0,normal
2026-05-20 06:54:51.606390,38.56,42.67,163.03,2.23,712,843,22,0,normal
2026-05-20 06:59:51.606390,39.37,38.79,142.96,5.48,475,720,42,0,normal
2026-05-20 07:04:51.606390,47.38,44.17,278.02,2.48,581,765,22,0,normal
2026-05-20 07:09:51.606390,39.74,46.17,226.53,3.63,722,721,30,0,normal
2026-05-20 07:14:51.606390,45.69,42.7,148.4,2.31,710,1017,26,0,normal
2026-05-20 07:19:51.606390,42.09,42.3,192.73,3.22,729,770,32,0,normal
2026-05-20 07:24:51.606390,42.59,43.27,167.51,4.79,644,975,51,0,normal
2026-05-20 07:29:51.606390,44.76,46.09,155.33,2.65,747,813,24,0,normal
2026-05-20 07:34:51.606390,39.37,44.12,145.57,2.51,740,815,22,0,normal
2026-05-20 07:39:51.606390,86.96,42.67,198.75,3.36,759,857,30,1,cpu_spike
2026-05-20 07:44:51.606390,43.25,44.7,165.35,3.56,582,948,36,0,normal
2026-05-20 07:49:51.606390,44.23,41.53,214.83,3.47,747,800,31,0,normal
2026-05-20 07:54:51.606390,43.62,45.09,215.62,2.69,592,867,29,0,normal
2026-05-20 07:59:51.606390,50.12,44.55,227.03,2.6,628,927,29,0,normal
2026-05-20 08:04:51.606390,44.75,45.74,186.31,5.83,731,938,58,0,normal
2026-05-20 08:09:51.606390,45.07,44.68,226.15,5.27,649,1202,65,0,normal
2026-05-20 08:14:51.606390,44.8,44.58,230.88,3.31,575,887,33,0,normal
2026-05-20 08:19:51.606390,45.0,47.43,197.69,4.58,871,1038,49,0,normal
2026-05-20 08:24:51.606390,44.76,48.82,188.77,3.31,678,1187,42,0,normal
2026-05-20 08:29:51.606390,50.24,45.08,260.22,3.26,722,927,34,0,normal
2026-05-20 08:34:51.606390,50.94,47.27,218.77,2.87,675,1049,31,0,normal
2026-05-20 08:39:51.606390,44.97,42.18,231.03,3.26,723,1073,44,0,normal
2026-05-20 08:44:51.606390,44.18,45.19,187.3,3.47,698,979,38,0,normal
2026-05-20 08:49:51.606390,48.1,46.3,175.4,2.73,877,1052,32,0,normal
2026-05-20 08:54:51.606390,45.03,44.54,194.9,3.29,690,1116,40,0,normal
2026-05-20 08:59:51.606390,48.59,44.48,208.28,4.22,920,1013,679,1,failed_transaction_spike
2026-05-20 09:04:51.606390,50.9,47.44,204.11,4.21,959,1257,55,0,normal
2026-05-20 09:09:51.606390,45.75,49.36,235.75,4.07,797,1220,54,0,normal
2026-05-20 09:14:51.606390,54.94,48.4,185.4,5.47,877,1122,63,0,normal
2026-05-20 09:19:51.606390,55.69,44.3,202.47,3.08,897,1293,42,0,normal
2026-05-20 09:24:51.606390,48.47,44.54,256.21,3.88,929,1106,45,0,normal
2026-05-20 09:29:51.606390,49.14,47.56,254.21,4.61,939,1266,61,0,normal
2026-05-20 09:34:51.606390,51.17,49.69,224.35,3.85,864,1108,45,0,normal
2026-05-20 09:39:51.606390,51.32,43.28,205.58,3.46,750,1149,43,0,normal
2026-05-20 09:44:51.606390,52.29,47.78,205.31,3.21,909,1164,40,0,normal
2026-05-20 09:49:51.606390,56.35,47.73,224.94,5.25,822,1215,67,0,normal
2026-05-20 09:54:51.606390,49.79,51.55,255.49,3.7,566,939,38,0,normal
2026-05-20 09:59:51.606390,47.93,48.01,264.01,5.17,884,1227,67,0,normal
2026-05-20 10:04:51.606390,49.35,51.67,242.35,4.27,856,1276,60,0,normal
2026-05-20 10:09:51.606390,51.3,51.18,222.66,4.51,884,1315,61,0,normal
2026-05-20 10:14:51.606390,53.39,46.64,265.31,5.02,930,1337,70,0,normal
2026-05-20 10:19:51.606390,58.88,52.44,232.58,4.46,774,1326,64,0,normal
2026-05-20 10:24:51.606390,51.94,51.33,241.75,3.89,944,1086,43,0,normal
2026-05-20 10:29:51.606390,54.17,51.92,297.07,4.11,898,1180,52,0,normal
2026-05-20 10:34:51.606390,53.45,58.75,282.14,5.01,842,1320,69,0,normal
2026-05-20 10:39:51.606390,57.07,46.73,262.08,3.85,935,1307,56,0,normal
2026-05-20 10:44:51.606390,61.09,54.35,219.19,3.88,761,1208,50,0,normal
2026-05-20 10:49:51.606390,51.92,50.32,263.71,3.49,938,1361,48,0,normal
2026-05-20 10:54:51.606390,52.04,51.47,289.26,5.85,977,1261,78,0,normal
2026-05-20 10:59:51.606390,56.65,50.81,246.12,3.48,961,1376,51,0,normal
2026-05-20 11:04:51.606390,58.16,51.79,315.24,4.69,1078,1495,72,0,normal
2026-05-20 11:09:51.606390,61.66,51.5,313.5,4.18,1116,1401,63,0,normal
2026-05-20 11:14:51.606390,57.87,53.3,324.65,4.17,991,1429,66,0,normal
2026-05-20 11:19:51.606390,55.04,49.61,283.9,4.78,1109,1313,66,0,normal
2026-05-20 11:24:51.606390,57.9,54.14,292.38,3.72,991,1463,60,0,normal
2026-05-20 11:29:51.606390,59.45,51.81,317.2,4.55,930,1396,68,0,normal
2026-05-20 11:34:51.606390,58.59,50.38,288.21,5.12,960,1344,71,0,normal
2026-05-20 11:39:51.606390,57.66,51.74,259.76,5.41,1026,1252,72,0,normal
2026-05-20 11:44:51.606390,59.34,55.15,261.36,3.83,1108,1326,52,0,normal
2026-05-20 11:49:51.606390,59.65,51.57,281.99,5.92,1000,1263,79,0,normal
2026-05-20 11:54:51.606390,60.29,53.36,236.13,4.71,933,1450,69,0,normal
2026-05-20 11:59:51.606390,58.09,51.18,270.56,5.78,1144,1496,89,0,normal
2026-05-20 12:04:51.606390,57.58,55.45,320.63,4.5,908,1530,74,0,normal
2026-05-20 12:09:51.606390,58.52,55.31,222.01,4.62,985,1687,79,0,normal
2026-05-20 12:14:51.606390,61.7,57.63,333.8,6.35,1141,1393,92,0,normal
2026-05-20 12:19:51.606390,55.63,53.58,321.45,6.14,1228,1499,93,0,normal
2026-05-20 12:24:51.606390,59.19,55.27,274.0,4.43,1100,1321,62,0,normal
2026-05-20 12:29:51.606390,56.91,54.13,304.11,4.16,1077,1419,61,0,normal
2026-05-20 12:34:51.606390,58.18,56.53,287.92,4.34,1023,1291,60,0,normal
2026-05-20 12:39:51.606390,61.93,52.5,324.74,4.33,1107,1496,68,0,normal
2026-05-20 12:44:51.606390,58.67,55.42,317.33,4.18,1065,1404,64,0,normal
2026-05-20 12:49:51.606390,58.24,53.54,245.86,4.15,977,1234,57,0,normal
2026-05-20 12:54:51.606390,54.03,53.81,305.5,5.81,1021,1371,84,0,normal
2026-05-20 12:59:51.606390,60.35,54.12,281.72,3.91,965,1619,68,0,normal
2026-05-20 13:04:51.606390,61.24,55.24,298.32,5.09,1085,1520,84,0,normal
2026-05-20 13:09:51.606390,65.79,54.5,274.0,4.15,1100,1556,67,0,normal
2026-05-20 13:14:51.606390,58.38,55.16,348.31,4.38,1247,1492,69,0,normal
2026-05-20 13:19:51.606390,59.97,57.89,327.08,4.02,1024,1461,65,0,normal
2026-05-20 13:24:51.606390,60.06,56.7,273.7,4.27,1066,1481,66,0,normal
2026-05-20 13:29:51.606390,64.05,56.47,255.87,5.42,1210,1504,89,0,normal
2026-05-20 13:34:51.606390,59.03,53.82,284.35,6.12,1265,1370,90,0,normal
2026-05-20 13:39:51.606390,60.16,52.95,308.97,4.21,1132,1556,69,0,normal
2026-05-20 13:44:51.606390,61.15,56.64,303.16,4.58,1059,1592,74,0,normal
2026-05-20 13:49:51.606390,59.89,56.48,333.56,4.6,1037,1460,69,0,normal
2026-05-20 13:54:51.606390,57.99,57.68,319.68,6.03,900,1428,90,0,normal
2026-05-20 13:59:51.606390,59.92,53.52,325.08,5.4,992,1406,80,0,normal
2026-05-20 14:04:51.606390,62.96,54.54,308.5,4.72,1105,1669,84,0,normal
2026-05-20 14:09:51.606390,56.66,51.72,257.03,5.11,1077,1448,78,0,normal
2026-05-20 14:14:51.606390,60.14,54.22,292.85,5.88,1158,1559,1157,1,failed_transaction_spike
2026-05-20 14:19:51.606390,57.65,56.99,330.54,4.01,1076,1475,1177,1,failed_transaction_spike
2026-05-20 14:24:51.606390,63.34,54.07,297.2,4.52,1023,1469,72,0,normal
2026-05-20 14:29:51.606390,55.18,56.28,313.86,6.38,1130,1417,91,0,normal
2026-05-20 14:34:51.606390,58.08,54.62,289.22,5.35,1346,1397,76,0,normal
2026-05-20 14:39:51.606390,60.89,55.65,267.9,4.78,1064,1568,82,0,normal
2026-05-20 14:44:51.606390,64.46,52.7,295.11,4.75,1110,1395,69,0,normal
2026-05-20 14:49:51.606390,59.57,55.17,308.1,4.43,1180,1540,71,0,normal
2026-05-20 14:54:51.606390,58.1,49.02,279.17,4.74,1039,1503,72,0,normal
2026-05-20 14:59:51.606390,65.41,54.63,291.78,5.07,1223,1570,82,0,normal
2026-05-20 15:04:51.606390,55.03,51.47,268.01,4.5,927,1420,65,0,normal
2026-05-20 15:09:51.606390,52.78,57.14,329.78,5.21,1044,1589,84,0,normal
2026-05-20 15:14:51.606390,60.7,56.29,287.38,5.93,1054,1467,89,0,normal
2026-05-20 15:19:51.606390,57.87,55.66,339.82,4.13,1100,1740,75,0,normal
2026-05-20 15:24:51.606390,56.32,57.77,342.11,4.56,888,1320,62,0,normal
2026-05-20 15:29:51.606390,61.51,52.83,293.83,4.48,1221,1724,84,0,normal
2026-05-20 15:34:51.606390,60.12,58.23,266.02,5.12,1127,1469,79,0,normal
2026-05-20 15:39:51.606390,57.7,56.6,233.72,4.25,1198,1504,68,0,normal
2026-05-20 15:44:51.606390,55.55,54.26,252.15,4.98,1247,1421,74,0,normal
2026-05-20 15:49:51.606390,62.02,57.0,255.11,6.06,1012,1325,84,0,normal
2026-05-20 15:54:51.606390,61.35,52.52,337.69,4.5,836,1429,68,0,normal
2026-05-20 15:59:51.606390,59.11,53.08,299.83,6.38,1200,1445,99,0,normal
2026-05-20 16:04:51.606390,63.76,52.72,300.11,8.83,1025,1460,133,0,normal
2026-05-20 16:09:51.606390,55.01,52.88,221.83,3.95,941,1554,65,0,normal
2026-05-20 16:14:51.606390,53.65,51.82,252.51,4.11,1112,1461,61,0,normal
2026-05-20 16:19:51.606390,56.15,56.38,315.08,6.84,1301,1463,101,0,normal
2026-05-20 16:24:51.606390,58.09,53.42,297.09,7.02,1043,1481,105,0,normal
2026-05-20 16:29:51.606390,58.96,54.64,284.08,3.94,1149,1267,55,0,normal
2026-05-20 16:34:51.606390,57.51,52.79,305.46,3.86,956,1276,55,0,normal
2026-05-20 16:39:51.606390,59.29,50.29,337.6,4.02,886,1293,55,0,normal
2026-05-20 16:44:51.606390,54.48,54.47,281.91,9.36,1146,1405,138,0,normal
